time_ms,req_id,node_id,content_id,file_size_MB,algo,path,server_node,latency_ms,throughput_mbps,http_code,cache_status,download_time
285100,1414,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.307000682660991,20.0,200,HIT,46.30700068266099
285100,1415,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.22220279570206,20.0,200,HIT,46.22220279570206
285100,1416,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.422230700899529,20.0,200,HIT,46.42223070089953
285500,1417,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.091841793416487,20.0,200,HIT,4006.0918417934163
286000,1418,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.766879460612193,20.0,200,HIT,4006.766879460612
286100,1419,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.571726822618541,20.0,200,HIT,46.571726822618544
286100,1420,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.694245012050761,20.0,200,HIT,46.69424501205076
286100,1421,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.2321129395350985,20.0,200,HIT,46.2321129395351
286500,1422,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.645481152443466,20.0,200,HIT,4006.6454811524436
287000,1423,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.8703048334317565,20.0,200,HIT,4006.870304833432
287100,1424,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.706891057778638,20.0,200,HIT,46.706891057778634
287100,1425,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.035321625851719,20.0,200,HIT,47.03532162585172
287100,1426,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.802498601454316,20.0,200,HIT,46.80249860145432
287500,1427,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.471932260260296,20.0,200,HIT,4006.4719322602605
288000,1428,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.214470264782353,20.0,200,HIT,4007.2144702647824
288100,1429,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.011329611514219,20.0,200,HIT,47.01132961151422
288100,1430,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.191849385679495,20.0,200,HIT,46.1918493856795
288100,1431,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.315099552988769,20.0,200,HIT,46.31509955298877
288500,1432,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.010667953012281,20.0,200,HIT,4007.010667953012
289000,1433,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.519787355483401,20.0,200,HIT,4006.5197873554835
289100,1434,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.434125292064202,20.0,200,HIT,46.4341252920642
289100,1435,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.658712149632466,20.0,200,HIT,46.658712149632464
289100,1436,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.478172960847641,20.0,200,HIT,46.478172960847644
289500,1437,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.44720722144502,20.0,200,HIT,4006.447207221445
290000,1438,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.002087836298712,20.0,200,HIT,4007.002087836299
290100,1439,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.736432074941337,20.0,200,HIT,46.736432074941334
290100,1440,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.709169290793542,20.0,200,HIT,46.70916929079354
290100,1441,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.497031304159169,20.0,200,HIT,46.497031304159165
290500,1442,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.952301593032639,20.0,200,HIT,4006.9523015930326
291000,1443,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.177689975976994,20.0,200,HIT,4006.177689975977
291100,1444,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.113663358722402,20.0,200,HIT,46.113663358722405
291100,1445,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.313527411375826,20.0,200,HIT,46.31352741137583
291100,1446,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.820862146405249,20.0,200,HIT,46.82086214640525
291500,1447,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.665484785795643,20.0,200,HIT,4006.665484785796
292000,1448,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.644834122062217,20.0,200,HIT,4006.644834122062
292100,1449,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.496910258470118,20.0,200,HIT,46.496910258470116
292100,1450,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.918837657718198,20.0,200,HIT,46.9188376577182
292100,1451,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.507544651378311,20.0,200,HIT,46.50754465137831
292500,1452,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.508144273074365,20.0,200,HIT,4006.5081442730743
293000,1453,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.659315662193212,20.0,200,HIT,4006.6593156621934
293100,1454,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.363936525667567,20.0,200,HIT,46.36393652566757
293100,1455,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.71835228119404,20.0,200,HIT,46.71835228119404
293100,1456,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.404388462932569,20.0,200,HIT,46.404388462932566
293500,1457,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.641972658134073,20.0,200,HIT,4006.641972658134
294000,1458,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.674100318407933,20.0,200,HIT,4006.674100318408
294100,1459,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.262355250806602,20.0,200,HIT,46.2623552508066
294100,1460,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.086896547765415,20.0,200,HIT,47.08689654776541
294100,1461,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.715910553797029,20.0,200,HIT,46.71591055379703
294500,1462,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.69200956877761,20.0,200,HIT,4006.6920095687774
295000,1463,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.619832881934233,20.0,200,HIT,4006.619832881934
295100,1464,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.385466927039222,20.0,200,HIT,46.385466927039225
295100,1465,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.646502927526287,20.0,200,HIT,46.646502927526285
